date,aircraft_id,from_airport,to_airport,route,total_time,pic,sic,night,solo,cross_country,nvg,nvgo_ops,distance,day_takeoffs,day_landings_full_stop,night_takeoffs,night_landings_full_stop,all_landings,actual_instrument,simulated_instrument,hobbs_start,hobbs_end,tach_start,tach_end,holds,dual_given,dual_received,simulated_flight,ground_training,instructor_name,instructor_comments,flight_review,checkride,ipc,nvg_proficiency,faa_6158,pilot_comments
2016-03-25,00000000-0000-0000-0000-000001000045,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-03-27,00000000-0000-0000-0000-000001000034,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-03-29,00000000-0000-0000-0000-000001600016,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-03-29,00000000-0000-0000-0000-000001600016,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-03-28,00000000-0000-0000-0000-000001000034,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-03-30,00000000-0000-0000-0000-000001000027,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-03-30,00000000-0000-0000-0000-000001000027,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-03-31,00000000-0000-0000-0000-000001600017,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-03-31,00000000-0000-0000-0000-000001600017,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-03-31,00000000-0000-0000-0000-000001000046,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-03-31,00000000-0000-0000-0000-000001000046,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-04-04,00000000-0000-0000-0000-000001600019,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-04-04,00000000-0000-0000-0000-000001600019,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-04-05,00000000-0000-0000-0000-000001600020,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-04-06,00000000-0000-0000-0000-000001600020,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-04-07,00000000-0000-0000-0000-000001000006,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-04-07,00000000-0000-0000-0000-000001000006,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-04-09,00000000-0000-0000-0000-000001600021,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-04-09,00000000-0000-0000-0000-000001600021,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-04-10,00000000-0000-0000-0000-000001000004,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-04-10,00000000-0000-0000-0000-000001000004,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-04-11,00000000-0000-0000-0000-000001000029,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-04-11,00000000-0000-0000-0000-000001000029,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-04-17,00000000-0000-0000-0000-000001000026,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-04-18,00000000-0000-0000-0000-000001000026,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-04-19,00000000-0000-0000-0000-000001000031,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-04-19,00000000-0000-0000-0000-000001000031,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-04-19,00000000-0000-0000-0000-000001600022,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-04-20,00000000-0000-0000-0000-000001600023,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-04-20,00000000-0000-0000-0000-000001000022,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-04-20,00000000-0000-0000-0000-000001000022,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-04-21,00000000-0000-0000-0000-000001600024,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-04-22,00000000-0000-0000-0000-000001600024,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-04-25,00000000-0000-0000-0000-000001000048,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-04-26,00000000-0000-0000-0000-000001600003,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-04-28,00000000-0000-0000-0000-000001600025,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-04-28,00000000-0000-0000-0000-000001600025,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-04-29,00000000-0000-0000-0000-000001000016,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-04-30,00000000-0000-0000-0000-000001600025,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-04-30,00000000-0000-0000-0000-000001600026,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-04-12,00000000-0000-0000-0000-000000300014,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-05-02,00000000-0000-0000-0000-000001600025,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-05-02,00000000-0000-0000-0000-000001600027,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-05-03,00000000-0000-0000-0000-000001000012,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-05-03,00000000-0000-0000-0000-000001000038,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-05-03,00000000-0000-0000-0000-000001000038,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-05-04,00000000-0000-0000-0000-000001600028,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-05-05,00000000-0000-0000-0000-000001000014,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-05-05,00000000-0000-0000-0000-000001000027,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-05-05,00000000-0000-0000-0000-000001000027,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-05-11,00000000-0000-0000-0000-000001600029,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-05-11,00000000-0000-0000-0000-000001600029,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-05-12,00000000-0000-0000-0000-000001600030,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-05-12,00000000-0000-0000-0000-000001600030,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-05-13,00000000-0000-0000-0000-000001600010,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-05-13,00000000-0000-0000-0000-000001600010,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-05-13,00000000-0000-0000-0000-000001000019,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-05-15,00000000-0000-0000-0000-000001600029,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-05-15,00000000-0000-0000-0000-000001000043,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-05-15,00000000-0000-0000-0000-000001000043,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-05-17,00000000-0000-0000-0000-000001600029,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-05-17,00000000-0000-0000-0000-000001600029,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-05-18,00000000-0000-0000-0000-000001000025,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-05-18,00000000-0000-0000-0000-000001000025,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-05-22,00000000-0000-0000-0000-000001000023,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-05-22,00000000-0000-0000-0000-000001000023,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-05-22,00000000-0000-0000-0000-000001000015,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-05-23,00000000-0000-0000-0000-000001600004,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-05-23,00000000-0000-0000-0000-000001000028,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-05-24,00000000-0000-0000-0000-000001600024,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-05-24,00000000-0000-0000-0000-000001000011,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-05-24,00000000-0000-0000-0000-000001000011,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-05-28,00000000-0000-0000-0000-000001600031,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-05-28,00000000-0000-0000-0000-000001600031,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-05-28,00000000-0000-0000-0000-000001000048,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-05-29,00000000-0000-0000-0000-000001000044,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-05-29,00000000-0000-0000-0000-000001000043,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-05-30,00000000-0000-0000-0000-000001600024,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-05-31,00000000-0000-0000-0000-000001600010,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-05-31,00000000-0000-0000-0000-000001600010,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-06-05,00000000-0000-0000-0000-000001600021,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-06-06,00000000-0000-0000-0000-000001600024,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-06-07,00000000-0000-0000-0000-000001000032,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-06-07,00000000-0000-0000-0000-000001000032,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-06-07,00000000-0000-0000-0000-000001000022,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-06-08,00000000-0000-0000-0000-000000000493,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-06-08,00000000-0000-0000-0000-000001000035,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-06-08,00000000-0000-0000-0000-000001000035,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-06-13,00000000-0000-0000-0000-000001600032,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-06-14,00000000-0000-0000-0000-000001600032,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-06-15,00000000-0000-0000-0000-000001600033,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-06-16,00000000-0000-0000-0000-000001000018,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-06-16,00000000-0000-0000-0000-000001000018,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-06-17,00000000-0000-0000-0000-000000000495,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-06-17,00000000-0000-0000-0000-000000000495,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-06-17,00000000-0000-0000-0000-000001000033,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-06-17,00000000-0000-0000-0000-000001000033,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-06-19,00000000-0000-0000-0000-000001000008,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-06-20,00000000-0000-0000-0000-000001000007,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-06-20,00000000-0000-0000-0000-000001600034,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-06-20,00000000-0000-0000-0000-000001600034,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-06-22,00000000-0000-0000-0000-000001000022,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-06-22,00000000-0000-0000-0000-000001000022,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-06-24,00000000-0000-0000-0000-000001600002,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-06-24,00000000-0000-0000-0000-000001600002,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-06-26,00000000-0000-0000-0000-000001600035,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-06-30,00000000-0000-0000-0000-000001000038,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2016-07-02,00000000-0000-0000-0000-000001600011,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
